"Ind","Obs","S1","S2","Jack1ab","Jack1abP","Jack2ab","Jack2abP","Chao1","Chao1P"
42396,32,8,5,40,42.5,43,45.6875,36.6666666666667,38.9583333333333
43135,39,5,1,44,44.7232084155161,48,48.7889546351085,44,44.7232084155161
42940,34,4,3,38,38.5259515570934,39,39.5397923875433,35.5,35.9913494809689
43217,26,2,3,28,28.1656804733728,27,27.1597633136095,26.25,26.405325443787
42640,38,6,5,44,45.0969529085873,45,46.1218836565097,40.5,41.5096952908587
42442,34,8,6,42,44.3252595155709,44,46.4359861591695,38,40.1038062283737
42643,43,6,6,49,49.9540292049757,49,49.9540292049757,45.1428571428571,46.0217878389863
42705,39,6,3,45,46.0650887573964,48,49.1360946745562,42.75,43.7618343195266
42495,53,6,9,59,59.7561409754361,56,56.7176931292275,54.5,55.1984692061232
42560,48,8,7,56,57.5555555555556,57,58.5833333333333,51.5,52.9305555555556
42630,42,5,7,47,47.6660997732426,45,45.6377551020408,43.25,43.8629535147392
42542,44,11,4,55,58.4375,62,65.875,55,58.4375
42479,39,7,5,46,47.4819197896121,48,49.5463510848126,42.5,43.8691650230112
42696,19,4,1,23,24.0193905817175,26,27.1523545706371,22,22.9750692520776
42799,44,5,4,49,49.6327479338843,50,50.6456611570248,46,46.5940082644628
42595,37,5,4,42,42.7669831994156,43,43.7852447041636,39,39.7121986851717
42963,50,4,6,54,54.3456,52,52.3328,50.8571428571429,51.1826285714286
42835,48,8,4,56,57.5555555555556,60,61.6666666666667,53.6,55.0888888888889
42803,39,10,4,49,52.2215647600263,55,58.6160420775805,48,51.1558185404339
43139,54,6,5,60,60.7407407407407,61,61.7530864197531,56.5,57.1975308641975
42707,48,9,8,57,59.00390625,58,60.0390625,52,53.828125
42672,43,7,7,50,51.3250405624662,50,51.3250405624662,45.625,46.8340995132504
43352,50,7,2,57,58.1172,62,63.2152,57,58.1172
43321,32,4,4,36,36.5625,36,36.5625,33.2,33.71875
43275,58,6,5,64,64.6848989298454,65,65.6956004756242,60.5,61.1474435196195
42749,44,12,6,56,60.1652892561983,62,66.6115702479339,53.4285714285714,57.4025974025974
43583,30,3,2,33,33.33,34,34.34,31,31.31
43555,47,11,4,58,61.1770031688547,65,68.5604345857854,58,61.1770031688547
43384,39,9,5,48,50.5562130177515,52,54.7692307692308,45,47.396449704142
43328,36,4,8,40,40.4938271604938,36,36.4444444444444,36.6666666666667,37.119341563786
43617,45,12,5,57,61.0533333333333,64,68.5511111111111,56,59.9822222222222
43214,9,2,0,11,11.5432098765432,13,13.641975308642,10,10.4938271604938
43248,14,2,2,16,16.3265306122449,16,16.3265306122449,14.3333333333333,14.6258503401361
44390,45,9,3,54,56.16,60,62.4,54,56.16
44537,55,12,9,67,70.1894214876033,70,73.3322314049587,61.6,64.5323636363636
44418,51,12,9,63,66.4878892733564,66,69.6539792387543,57.6,60.7889273356401
44315,34,4,1,38,38.5259515570934,41,41.5674740484429,37,37.5121107266436
44312,46,15,3,61,67.4862948960302,73,80.7622873345936,72.25,79.9325378071834
44339,59,15,8,74,78.783108302212,81,86.2355644929618,70.6666666666667,75.2343196399502
44534,60,10,6,70,71.9444444444444,74,76.0555555555555,66.4285714285714,68.2738095238095
44248,47,13,10,60,64.5903123585333,63,67.8198279764599,54.0909090909091,58.2291452323141
44546,53,11,4,64,66.7568529725881,71,74.0583837664649,64,66.7568529725881
44734,61,9,7,70,71.5237839290513,72,73.5673206127385,65.5,66.9258263907552
44610,61,10,9,71,72.9080892233271,72,73.9349637194303,65.5,67.2602794947595
44594,53,12,6,65,68.3321466714133,71,74.6397294410822,62.4285714285714,65.6288969129838
44550,60,6,14,66,66.66,58,58.58,61,61.61
44615,55,8,8,63,64.3328925619835,63,64.3328925619835,58.1111111111111,59.3405693296602
44454,53,14,9,67,71.6749733001068,72,77.0238519045924,62.1,66.4330722677109
44521,59,13,10,72,75.4955472565355,75,78.6411950588911,66.0909090909091,69.2995743125016
44310,46,12,3,58,61.9470699432892,67,71.5595463137996,62.5,66.7533081285444
44435,57,9,11,66,67.6454293628809,64,65.595567867036,60,61.4958448753463
44537,63,12,8,75,77.7210884353741,79,81.8662131519274,70.3333333333333,72.8851095993953
44297,45,8,8,53,54.6750617283951,53,54.6750617283951,48.1111111111111,49.6316598079561
44426,53,12,5,65,68.3321466714133,72,75.6909932360271,64,67.2808828764685
44378,52,11,9,63,65.8191568047337,65,67.9086538461538,57.5,60.0730399408284
44411,50,13,7,63,67.2588,69,73.6644,59.75,63.7891
44654,55,8,7,63,64.3328925619835,64,65.3540495867769,58.5,59.7376859504132
44395,51,10,9,61,63.3452518262207,62,64.3836985774702,55.5,57.6337946943483
44391,51,15,8,66,71.7093425605536,73,79.3148788927336,62.6666666666667,68.0876585928489
44372,59,14,12,73,77.1103131284114,75,79.222924446998,66,69.7161735133582
44545,66,14,15,80,83.5996326905418,79,82.55463728191,71.6875,74.9131083562902
44622,53,9,12,62,63.7878248487006,59,60.7013171947312,55.7692307692308,57.3773858750719
44503,49,11,9,60,63.0237401082882,62,65.1245314452312,54.5,57.2465639316951
44362,36,9,6,45,47.8125,48,51,41.1428571428571,43.7142857142857
44419,42,9,7,51,53.3418367346939,53,55.4336734693878,46.5,48.6352040816327
44693,53,7,8,60,61.0466358134567,59,60.0291918832325,55.3333333333333,56.2985641390768
44936,53,11,8,64,66.7568529725881,67,69.8860804556782,59.1111111111111,61.6573711482932
45856,60,7,9,67,67.9119444444444,65,65.8847222222222,62.1,62.94525
45882,43,7,5,50,51.3250405624662,52,53.3780421849648,46.5,47.7322877230936
45812,27,2,2,29,29.159122085048,29,29.159122085048,27.3333333333333,27.4833104709648
45771,51,7,3,58,59.0926566705113,62,63.1680123029604,56.25,57.3096885813149
46404,37,3,3,40,40.2629656683711,40,40.2629656683711,37.75,37.9981738495252
45769,44,7,4,51,52.290805785124,54,55.3667355371901,48.2,49.4199380165289
45707,56,9,2,65,66.6788903061224,72,73.859693877551,68,69.7563775510204
45764,58,6,6,64,64.6848989298454,64,64.6848989298454,60.1428571428571,60.7864786818413
45669,47,7,3,54,55.1978270710729,58,59.2865550022635,52.25,53.409008601177
45517,40,10,5,50,53.125,55,58.4375,47.5,50.46875
46018,49,3,8,52,52.1949187838401,47,47.1761765930862,49.3333333333333,49.5182562821047
45449,42,6,7,48,48.9795918367347,47,47.9591836734694,43.875,44.7704081632653
45618,58,9,4,67,68.6132580261593,72,73.7336504161712,65.2,66.7699167657551
45673,60,14,6,74,78.0288888888889,82,86.4644444444445,73,76.9744444444444
45706,51,8,9,59,60.4517493271819,58,59.4271434063822,53.8,55.1237985390235
45520,40,9,7,49,51.480625,51,53.581875,44.5,46.7528125
45262,37,8,4,45,47.1037253469686,49,51.290723155588,42.6,44.5915266617969
45371,43,7,9,50,51.3250405624662,48,49.2720389399675,45.1,46.2951865873445
45655,69,19,8,88,94.672547784079,99,106.506616257089,88,94.672547784079
45403,48,11,5,59,62.0985243055556,65,68.4136284722222,57.1666666666667,60.1689091435185
45449,36,5,7,41,41.7908950617284,39,39.7523148148148,37.25,37.9685570987654
45424,52,13,6,65,69.0625,72,76.5,63.1428571428571,67.0892857142857
45519,52,7,6,59,60.0691568047337,60,61.0872781065089,55,55.9966715976331
45676,58,11,12,69,71.4818668252081,68,70.4458977407848,62.2307692307692,64.469153022958
45419,42,8,4,50,51.8140589569161,54,55.9591836734694,47.6,49.3269841269841
45472,30,5,0,35,35.9722222222222,40,41.1111111111111,40,41.1111111111111
45401,61,19,11,80,87.7613544746036,88,96.537489922064,75.25,82.550524052674
46192,52,8,3,60,61.4201183431953,65,66.5384615384615,59,60.396449704142
45667,38,6,3,44,45.0969529085873,47,48.1717451523546,41.75,42.7908587257618
45578,52,13,9,65,69.0625,69,73.3125,59.8,63.5375
45812,46,8,2,54,55.6332703213611,60,61.8147448015123,55.3333333333333,57.0069313169502
45950,41,3,6,44,44.2355740630577,41,41.219512195122,41.4285714285714,41.6503781762556
46361,52,9,4,61,62.8272928994083,66,67.9770710059172,59.2,60.9733727810651
45633,56,14,4,70,74.375,80,85,74.2,78.8375
45766,69,14,4,83,86.4169292165512,93,96.8286074354127,87.2,90.789834068473
45874,56,7,5,63,63.984375,65,66.015625,59.5,60.4296875
45567,37,10,8,47,50.4331628926224,49,52.5792549306063,42,45.0679327976625
45996,61,6,3,67,67.6482128460091,70,70.6772373018006,64.75,65.3764445041655
46113,63,12,6,75,77.7210884353741,81,83.9387755102041,72.4285714285714,75.0563654033042
45654,57,12,6,69,72.0581717451524,75,78.3240997229917,66.4285714285714,69.3727740403641
45518,47,13,8,60,64.5903123585333,65,69.972838388411,55.6666666666667,59.9254564659725
45830,65,14,10,79,82.6648520710059,83,86.8504142011834,73.2727272727273,76.6718881118881
45955,42,11,2,53,56.6354875283447,62,66.2528344671202,60.3333333333333,64.4718442932729
45988,56,11,7,67,69.5851403061225,71,73.7394770408163,62.875,65.3009805484694
45790,42,6,4,48,48.9795918367347,50,51.0204081632653,45,45.9183673469388
46298,63,11,8,74,76.2559838750315,77,79.347442680776,69.1111111111111,71.2180510064108
46299,56,9,4,65,66.6788903061224,70,71.8080357142857,63.2,64.8323979591837
45673,50,5,8,55,55.55,52,52.52,51.1111111111111,51.6222222222222
45691,55,11,9,66,68.64,68,70.72,60.5,62.92
45744,52,9,7,61,62.8272928994083,63,64.8872041420118,56.5,58.1924926035503
45896,37,6,1,43,44.1307523739956,48,49.2622352081812,44.5,45.6701972242513
46039,65,13,11,78,81.12,80,83.2,71.5,74.36
46009,55,7,6,62,63.0042975206612,63,64.0204958677686,58,58.9395041322314
45777,49,7,3,56,57.1428571428571,60,61.2244897959184,54.25,55.3571428571429
46178,52,5,7,57,57.5269970414201,55,55.5085059171598,53.25,53.7423261834319
46242,42,6,3,48,48.9795918367347,51,52.0408163265306,45.75,46.6836734693878
45837,48,12,2,60,63.75,70,74.375,70,74.375
46006,63,11,9,74,76.2559838750315,76,78.3169564121945,68.5,70.5883093978332
46281,46,8,3,54,55.6332703213611,59,60.7844990548204,53,54.6030245746692
45976,46,9,5,55,57.1053875236295,59,61.2585066162571,52,53.9905482041588
46489,68,14,14,82,85.4757785467128,82,85.4757785467128,74.0666666666667,77.2061707035755
46627,68,12,10,80,82.4913494809689,82,84.5536332179931,74,76.3044982698962
46658,54,8,6,62,63.360768175583,64,65.4046639231824,58,59.2729766803841
47657,60,9,2,69,70.5525,76,77.71,72,73.62
47054,68,13,3,81,83.9604238754325,91,94.3259083044983,87.5,90.6979887543253
46758,59,7,6,66,66.9290433783396,67,67.9431197931629,62,62.8727377190462
46874,62,10,8,72,73.8730489073881,74,75.9250780437045,67,68.7429760665973
46821,57,7,3,64,64.9652200677131,68,69.0255463219452,62.25,63.1888273314866
46674,37,7,3,44,45.5748721694668,48,49.718042366691,42.25,43.7622352081812
46841,58,7,4,65,65.9467895362664,68,68.9904875148632,62.2,63.1060047562426
47072,54,8,3,62,63.360768175583,67,68.4705075445816,61,62.3388203017833
47177,60,7,5,67,67.9119444444444,69,69.9391666666667,63.5,64.3643055555555
46761,56,11,5,67,69.5851403061225,73,75.8166454081633,65.1666666666667,67.6810693027211
46773,57,12,1,69,72.0581717451524,80,83.5457063711911,90,93.98891966759
46690,56,8,8,64,65.3061224489796,64,65.3061224489796,59.1111111111111,60.3174603174603
46856,60,6,10,66,66.66,62,62.62,61.3636363636364,61.9772727272727
46526,44,5,7,49,49.6327479338843,47,47.6069214876033,45.25,45.8343233471074
46517,51,8,4,59,60.4517493271819,63,64.5501730103806,56.6,57.9926951172626
47105,67,9,5,76,77.3713521942526,80,81.4435286255291,73,74.3172198707953
46796,56,5,4,61,61.4862882653061,62,62.4942602040816,58,58.4623724489796
46804,62,5,12,67,67.4357440166493,60,60.3902185223725,62.7692307692308,63.1774593772513
46662,57,9,6,66,67.6454293628809,69,70.7202216066482,62.1428571428571,63.6921250494658
46682,51,7,5,58,59.0926566705113,60,61.1303344867359,54.5,55.5267204921184
46839,57,11,5,68,70.5324715297015,74,76.7559248999692,66.1666666666667,68.6308607776752
46909,61,3,4,64,64.1547970975544,63,63.1523783929051,61.6,61.7489922063961
47052,52,7,5,59,60.0691568047337,61,62.105399408284,55.5,56.5057322485207
46992,59,9,5,68,69.5823039356507,72,73.6753806377478,65,66.5124964090779
46730,48,9,5,57,59.00390625,61,63.14453125,54,55.8984375
47139,54,7,5,61,62.0250342935528,63,64.0586419753086,57.5,58.4662208504801
46914,53,7,7,60,61.0466358134567,60,61.0466358134567,55.625,56.5953186187255
47241,68,4,6,72,72.2491349480969,70,70.242214532872,68.8571428571429,69.0954028670292
47209,61,5,2,66,66.4434291857028,69,69.4635850577802,64.3333333333333,64.7655648123264
47253,57,9,3,66,67.6454293628809,72,73.7950138504155,66,67.6454293628809
47093,51,7,8,58,59.0926566705113,57,58.0738177623991,53.3333333333333,54.3380750993208
47080,67,4,5,71,71.253063042994,70,70.2494987747828,68,68.2423702383604
46830,57,6,6,63,63.6980609418282,63,63.6980609418282,59.1428571428571,59.7981796596755
46772,58,11,7,69,71.4818668252081,73,75.6257431629013,64.875,67.2084943519619
46620,65,15,4,80,84.2603550295858,91,95.8461538461539,86,90.5798816568047
47051,73,11,6,84,85.9072996809908,89,91.0208294239069,80.8571428571429,82.6930809854435
46890,63,8,3,71,72.1448727639204,76,77.22549760645,70,71.1287477954145
46644,55,11,10,66,68.64,67,69.68,60,62.4
46950,48,6,5,54,54.84375,55,55.859375,50.5,51.2890625
46651,49,9,7,58,59.9566847147022,60,62.0241566014161,53.5,55.304872969596
46852,64,10,6,74,75.806640625,78,79.904296875,70.4285714285714,72.1480189732143
46813,60,8,5,68,69.2088888888889,71,72.2622222222222,64.6666666666667,65.8162962962963
46766,54,4,9,58,58.318244170096,53,53.2908093278464,54.6,54.8995884773663
46899,54,5,5,59,59.5058299039781,59,59.5058299039781,55.6666666666667,56.143918609968
46969,52,10,5,62,64.292899408284,67,69.4778106508876,59.5,61.7004437869822
46701,54,7,5,61,62.0250342935528,63,64.0586419753086,57.5,58.4662208504801
46646,47,11,5,58,61.1770031688547,64,67.505658669081,56.1666666666667,59.2432473215633
47323,67,7,8,74,74.8077522833593,73,73.7968367119626,69.3333333333333,70.0901462835078
47483,39,3,4,42,42.2485207100592,41,41.2426035502959,39.6,39.8343195266272
47838,56,9,8,65,66.6788903061224,66,67.7047193877551,60,61.5497448979592
47465,40,4,7,44,44.44,41,41.41,40.75,41.1575
47951,51,8,4,59,60.4517493271819,63,64.5501730103806,56.6,57.9926951172626
47445,53,18,6,71,79.189391242435,83,92.5735137059452,74.8571428571429,83.4914306057062
47581,50,8,5,58,59.4848,61,62.5616,54.6666666666667,56.0661333333333
47671,51,10,5,61,63.3452518262207,66,68.5374855824683,58.5,60.7491349480969
47486,52,10,4,62,64.292899408284,68,70.5147928994083,61,63.2559171597633
47565,62,8,8,70,71.165452653486,70,71.165452653486,65.1111111111111,66.1951670713377
47610,67,11,4,78,80.1024727110715,85,87.291156159501,78,80.1024727110715
47557,61,9,4,70,71.5237839290513,75,76.6326256382693,68.2,69.6846009137329
47973,67,6,8,73,73.5854310536868,71,71.5693918467365,68.6666666666667,69.2173461052944
47663,61,9,9,70,71.5237839290513,70,71.5237839290513,64.6,66.0062348830959
47619,62,7,11,69,69.8795525494277,65,65.8285639958377,63.75,64.5626300728408
47560,44,10,1,54,56.7892561983471,63,66.254132231405,66.5,69.9349173553719
47643,52,10,6,62,64.292899408284,66,68.4408284023669,58.4285714285714,60.5893913778529
47547,68,18,8,86,92.0259515570934,96,102.726643598616,85,90.9558823529412
49463,54,4,14,58,58.318244170096,48,48.2633744855967,54.4,54.6984910836763
49472,53,10,7,63,65.2427910288359,66,68.3495906016376,58.625,60.7120416518334
49740,70,15,5,85,88.9030612244898,95,99.3622448979592,87.5,91.5178571428571
49577,68,14,9,82,85.4757785467128,87,90.6877162629758,77.1,80.3680795847751
49694,70,13,10,83,85.8626530612245,86,88.9661224489796,77.0909090909091,79.749758812616
49499,67,16,12,83,87.7333481844509,87,91.9614613499666,76.2307692307692,80.5780797505012
49684,59,8,4,67,68.231829933927,71,72.3053720195346,64.6,65.7877046825625
49382,48,10,8,58,60.5173611111111,60,62.6041666666667,53,55.3003472222222
49700,64,9,8,73,74.443603515625,74,75.46337890625,68,69.3447265625
49368,53,10,8,63,65.2427910288359,65,67.313990744037,58,60.064791740833
49393,52,18,8,70,78.387573964497,80,89.585798816568,69,77.2677514792899
49695,76,16,11,92,96.0775623268698,97,101.299168975069,86,89.8116343490305
49450,65,13,8,78,81.12,83,86.32,73.6666666666667,76.6133333333333
50280,58,5,9,63,63.468192627824,59,59.4384661117717,59,59.4384661117717
49935,64,11,3,75,77.215576171875,83,85.451904296875,77.75,80.0468139648438
49762,43,7,6,50,51.3250405624662,51,52.3515413737155,46,47.2190373174689
49575,70,19,13,89,95.5569387755102,95,101.998979591837,82.2142857142857,88.2712973760933
49662,65,15,8,80,84.2603550295858,87,91.6331360946746,76.6666666666667,80.7495069033531
50093,73,12,6,85,87.2968662037906,91,93.4589979358229,82.4285714285714,84.6559526043482
49951,68,8,5,76,77.0519031141869,79,80.0934256055363,72.6666666666667,73.6724336793541
49752,51,12,4,63,66.4878892733564,71,74.9307958477509,64.2,67.7543252595156
50354,59,9,4,68,69.5823039356507,73,74.6986498132721,66.2,67.740419419707
50047,60,8,4,68,69.2088888888889,72,73.28,65.6,66.7662222222222
49923,72,8,4,80,80.9876543209877,84,85.037037037037,77.6,78.558024691358
49802,66,8,7,74,75.0872359963269,75,76.1019283746557,69.5,70.5211202938476
49736,55,8,5,63,64.3328925619835,66,67.3963636363636,59.6666666666667,60.9290358126722
49551,62,15,5,77,81.5070239334027,87,92.0923517169615,79.5,84.1533558792924
50072,56,16,5,72,77.8775510204082,83,89.7755102040816,76,82.2040816326531
49763,56,12,7,68,71.1224489795918,73,76.3520408163265,64.25,67.2002551020408
49906,63,14,5,77,80.8024691358025,86,90.2469135802469,78.1666666666667,82.0267489711934
50132,46,7,5,53,54.2273156899811,55,56.273629489603,49.5,50.6462665406427
49910,61,11,7,72,74.3413061005106,76,78.4713786616501,67.875,70.0821687718355
49854,64,9,6,73,74.443603515625,76,77.5029296875,69.1428571428571,70.5101841517857
49882,51,7,9,58,59.0926566705113,56,57.0549788542868,53.1,54.1003460207613
50284,66,11,5,77,79.1388888888889,83,85.3055555555555,75.1666666666667,77.2546296296296
49689,37,2,6,39,39.1139517896275,35,35.1022644265887,37.1428571428571,37.2513826567881
49528,42,7,6,49,50.3611111111111,50,51.3888888888889,45,46.25
49658,62,8,14,70,71.165452653486,64,65.0655567117586,63.8666666666667,64.9300034686091
49875,66,8,5,74,75.0872359963269,77,78.1313131313131,70.6666666666667,71.7049280685644
49772,51,7,5,58,59.0926566705113,60,61.1303344867359,54.5,55.5267204921184
49915,72,13,11,85,87.7710262345679,87,89.8362268518518,78.5,81.0591242283951
49438,45,10,8,55,57.7160493827161,57,59.8148148148148,50,52.4691358024691
50422,60,5,6,65,65.4513888888889,64,64.4444444444444,61.4285714285714,61.8551587301587
49737,46,9,5,55,57.1053875236295,59,61.2585066162571,52,53.9905482041588
49798,44,10,6,54,56.7892561983471,58,60.995867768595,50.4285714285714,53.0333530106257
50328,73,14,9,87,90.1998498780259,92,95.3837492963032,82.1,85.1196284481141
51328,56,4,6,60,60.3061224489796,58,58.2959183673469,56.8571428571429,57.1472303206997
50659,36,11,5,47,51.3881172839506,53,57.9483024691358,45.1666666666667,49.383616255144
50625,33,3,3,36,36.297520661157,36,36.297520661157,33.75,34.0289256198347
50985,48,5,12,53,53.5750868055556,46,46.4991319444444,48.7692307692308,49.2984107905983
50650,53,9,12,62,63.7878248487006,59,60.7013171947312,55.7692307692308,57.3773858750719
50747,42,8,5,50,51.8140589569161,53,54.9229024943311,46.6666666666667,48.3597883597884
51287,55,7,10,62,63.0042975206612,59,59.9557024793388,56.9090909090909,57.8309241172051
50834,58,13,7,71,74.5668846611177,77,80.8683115338882,67.75,71.1536117717004
50604,44,9,10,53,55.2174586776859,52,54.1756198347107,47.2727272727273,49.2505634861007
50849,62,8,5,70,71.165452653486,73,74.2154006243496,66.6666666666667,67.7766215747485
50696,47,8,5,55,56.5934812132186,58,59.6803983703033,51.6666666666667,53.1635732609024
50627,45,9,6,54,56.16,57,59.28,50.1428571428571,52.1485714285714
50747,58,10,8,68,70.0214030915577,70,72.0808561236623,63,64.8727705112961
50913,34,7,3,41,42.7378892733564,45,46.9074394463668,39.25,40.9137110726644
